ID,LATITUDE,LONGITUDE,NAME,CITY,STATE,COUNTY,COUNTRY,STATUS
2889146,36.1566190720001,-115.228960592,DESERT WILLOW TREATMENT CENTER,LAS VEGAS,NV,CLARK,USA,OPEN
9586326,34.735359639,-112.029564595,VERDE VALLEY MEDICAL CENTER,COTTONWOOD,AZ,YAVAPAI,USA,OPEN
3089119,36.107922253,-115.122757641,HARMON HOSPTAL,LAS VEGAS,NV,CLARK,USA,OPEN
589148,36.080349777,-115.292448318,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DESERT CANYON,LAS VEGAS,NV,CLARK,USA,OPEN
25416365,41.8794740000001,-79.146869,WARREN STATE HOSPITAL,NORTH WARREN,PA,WARREN,USA,OPEN
989146,36.1454920420001,-115.211866503,KINDRED HOSPITAL - LAS VEGAS (FLAMINGO CAMPUS),LAS VEGAS,NV,CLARK,USA,OPEN
889119,36.1159162380001,-115.121836232,KINDRED HOSPITAL - LAS VEGAS (SAHARA CAMPUS),LAS VEGAS,NV,CLARK,USA,OPEN
3546947,40.7632903790001,-86.362468225,FOUR COUNTY COUNSELING CENTER,LOGANSPORT,IN,CASS,USA,OPEN
9246947,40.763478766,-86.3620203199999,MEMORIAL HOSPITAL,LOGANSPORT,IN,CASS,USA,OPEN
7947129,38.3330855930001,-85.752433815,KENTUCKIANA MEDICAL CENTER LLC,CLARKSVILLE,IN,CLARK,USA,OPEN
11246383,41.553276759,-87.049681709,PORTER REGIONAL HOSPITAL,VALPARAISO,IN,PORTER,USA,OPEN
66785008,33.455044377,-112.029343608,ARIZONA STATE FORENSIC HOSPITAL,PHOENIX,AZ,MARICOPA,USA,OPEN
284081,40.5883659250001,-112.031171489,COPPER HILLS YOUTH CENTER,WEST JORDAN,UT,SALT LAKE,USA,OPEN
9444903,40.752924353,-82.529472766,OHIOHEALTH MANSFIELD HOSPITAL,MANSFIELD,OH,RICHLAND,USA,OPEN
1189030,36.1947284070001,-115.122563555,NORTH VISTA HOSPITAL,NORTH LAS VEGAS,NV,CLARK,USA,OPEN
1389521,39.435570695,-119.760590161,RENOWN SOUTH MEADOWS MEDICAL CENTER,RENO,NV,WASHOE,USA,OPEN
5232440,30.963035163,-85.506744552,CAMPBELLTON-GRACEVILLE HOSPITAL,GRACEVILLE,FL,JACKSON,USA,OPEN
3244811,41.2879620460001,-82.881604797,BELLEVUE HOSPITAL,BELLEVUE,OH,SANDUSKY,USA,OPEN
10746805,41.188451983,-85.101793443,PARKVIEW REGIONAL MEDICAL CENTER,FORT WAYNE,IN,ALLEN,USA,OPEN
1047201,39.216952915,-85.895463792,COLUMBUS REGIONAL HOSPITAL,COLUMBUS,IN,BARTHOLOMEW,USA,OPEN
955101,44.9558875330001,-93.0949516379999,REGIONS HOSPITAL,ST PAUL,MN,RAMSEY,USA,OPEN
14443420,41.339258629,-83.135445451,MEMORIAL HOSPITAL,FREMONT,OH,SANDUSKY,USA,OPEN
4345662,38.7533184580001,-82.977709741,SOUTHERN OHIO MEDICAL CENTER,PORTSMOUTH,OH,SCIOTO,USA,OPEN
4589301,39.2567270380001,-114.858604793,WILLIAM BEE RIRIE HOSPITAL,ELY,NV,WHITE PINE,USA,OPEN
4089102,36.1596237300001,-115.167456702,UNIVERSITY MEDICAL CENTER OF SOUTHERN NEVADA,LAS VEGAS,NV,CLARK,USA,OPEN
191868113,41.1179424210001,-95.949668805,US AIR FORCE HOSP,OMAHA,NE,SARPY,USA,OPEN
2184624,39.350051767,-112.561095825,DELTA COMMUNITY MEDICAL CENTER,DELTA,UT,MILLARD,USA,OPEN
1184032,40.4900050860001,-111.406201065,HEBER VALLEY MEDICAL CENTER,HEBER,UT,WASATCH,USA,OPEN
4346158,39.6078571130001,-86.355692529,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,MOORESVILLE,IN,MORGAN,USA,OPEN
2746970,40.7566462830001,-86.082403798,DUKES MEMORIAL HOSPITAL,PERU,IN,MIAMI,USA,OPEN
3947933,40.0664718570001,-86.9055719139999,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,CRAWFORDSVILLE,IN,MONTGOMERY,USA,OPEN
447404,39.205979514,-86.550922129,BLOOMINGTON MEADOWS HOSPITAL,BLOOMINGTON,IN,MONROE,USA,OPEN
6547403,39.15989295,-86.539893595,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,BLOOMINGTON,IN,MONROE,USA,OPEN
4584647,39.5312366900001,-111.461095077,SANPETE VALLEY HOSPITAL,MOUNT PLEASANT,UT,SANPETE,USA,OPEN
125,37.5101901530001,-77.696234945,BON SECOURS ST FRANCIS WATKINS CENTRE,MIDLOTHIAN,VA,CHESTERFIELD,USA,OPEN
546714,40.737354839,-85.170774991,BLUFFTON REGIONAL MEDICAL CENTER,BLUFFTON,IN,WELLS,USA,OPEN
4546320,41.61511211,-87.5239895029999,FRANCISCAN ST MARGARET HEALTH - HAMMOND,HAMMOND,IN,LAKE,USA,OPEN
11146307,41.4480816980001,-87.3285665449999,PINNACLE HOSPITAL,CROWN POINT,IN,LAKE,USA,OPEN
999506,61.2353454350001,-149.744885008,ELMENDORF AFB HOSPITAL,ANCHORAGE,AK,ANCHORAGE,USA,OPEN
16485027,33.6778566340001,-112.113842379,QUAIL RUN BEHAVIORAL HEALTH,PHOENIX,AZ,MARICOPA,USA,OPEN
6947454,38.5683614380001,-86.475163718,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,PAOLI,IN,ORANGE,USA,OPEN
2099559,60.7883423500001,-161.784612775,YUKON - KUSKOKWIM DELTA REGIONAL HOSPITAL,BETHEL,AK,BETHEL,USA,OPEN
6147905,40.400530442,-86.806373219,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,LAFAYETTE,IN,TIPPECANOE,USA,OPEN
3846360,41.7068411270001,-86.900461091,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,MICHIGAN CITY,IN,LAPORTE,USA,OPEN
4799503,61.176410993,-149.880115614,ST. ELIAS SPECIALTY HOSPITAL,ANCHORAGE,AK,ANCHORAGE,USA,OPEN
7046534,41.287568804,-86.621997285,STARKE HOSPITAL,KNOX,IN,STARKE,USA,OPEN
4747591,38.6733129290001,-87.532093359,GOOD SAMARITAN HOSPITAL,VINCENNES,IN,KNOX,USA,OPEN
6846032,39.959344478,-86.159655667,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,CARMEL,IN,HAMILTON,USA,OPEN
12444309,41.0811261860001,-81.499818706,SUMMA HEALTH SYSTEMS AKRON HOSPITAL,AKRON,OH,SUMMIT,USA,OPEN
1657313,43.325315625,-98.345278617,DOUGLAS COUNTY MEMORIAL HOSPITAL,ARMOUR,SD,DOUGLAS,USA,OPEN
10846725,41.158646371,-85.4649015909999,PARKVIEW WHITLEY HOSPITAL,COLUMBIA CITY,IN,WHITLEY,USA,OPEN
4246237,39.6487177590001,-86.079467628,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,INDIANAPOLIS,IN,MARION,USA,OPEN
8046222,39.781501851,-86.191449166,KINDRED HOSPITAL INDIANAPOLIS,INDIANAPOLIS,IN,MARION,USA,OPEN
4785381,33.604206945,-112.261798876,CURAHEALTH NW PHOENIX,PEORIA,AZ,MARICOPA,USA,OPEN
7085203,33.4254835780001,-111.82208245,PROMISE HOSPITAL OF PHOENIX,MESA,AZ,MARICOPA,USA,OPEN
1757428,45.4479784850001,-99.661627435,BOWDLE HEALTHCARE,BOWDLE,SD,EDMUNDS,USA,OPEN
130144648,40.7682356940001,-81.5078299579999,HEARTLAND BEHAVIORAL HEALTHCARE,MASSILLON,OH,STARK,USA,OPEN
6421502,39.6558734610001,-78.736062453,THOMAS B FINAN CENTER,CUMBERLAND,MD,ALLEGANY,USA,OPEN
16615243,40.3780950010001,-80.066629999,ST CLAIR MEMORIAL HOSPITAL,PITTSBURGH,PA,ALLEGHENY,USA,OPEN
22319335,40.0123090020001,-75.683505,ST JOHN VIANNEY CENTER,DOWNINGTOWN,PA,CHESTER,USA,OPEN
145724134,37.333079065,-80.713021407,CARILION GILES COMMUNITY HOSPITAL,PEARISBURG,VA,GILES,USA,OPEN
69885364,32.8599458520001,-114.438224366,US ARMY HOSPITAL-YUMA,YUMA,AZ,YUMA,USA,OPEN
700641,18.2677130980001,-66.7012851819999,CSF - UTUADO,ARENAS,PR,UTUADO,PRI,OPEN
7257108,43.468824001,-96.784288128,TWELVE-STEP LIVING CORPORATION - TALLGRASS RECOVERY CENTER,SIOUX FALLS,SD,LINCOLN,USA,OPEN
4926003,40.0591186070001,-80.685007335,WHEELING HOSPITAL,WHEELING,WV,OHIO,USA,OPEN
19015238,40.5568960000001,-79.8660649999999,ENCOMPASS HEALTH HARMARVILLE REHABILITATION HOSPITAL,PITTSBURGH,PA,ALLEGHENY,USA,OPEN
12318102,40.608314804,-75.468459857,ST LUKES HOSPITAL SACRED HEART CAMPUS,ALLENTOWN,PA,LEHIGH,USA,OPEN
1368371,40.7833479440001,-97.807545262,HENDERSON HEALTH CARE SERVICES,HENDERSON,NE,YORK,USA,OPEN
19323820,43.1810142940001,-70.878478945,DOVER EMERGENCY ROOM,DOVER,NH,STRAFFORD,USA,OPEN
69585707,32.1732555200001,-110.859774372,US AIR FORCE HOSPITAL-TUCSON,TUCSON,AZ,PIMA,USA,OPEN
6426155,39.6811286350001,-80.8500326179999,WETZEL COUNTY HOSPITAL,NEW MARTINSVILLE,WV,WETZEL,USA,OPEN
138577338,29.992072281,-95.278958643,KINDRED REHABILITATION HOSPITAL NORTHEAST HOUSTON,HUMBLE,TX,HARRIS,USA,OPEN
5721784,39.3861860000001,-76.961136,SPRINGFIELD HOSPITAL CENTER,SYKESVILLE,MD,CARROLL,USA,OPEN
5404750,46.8865379580001,-67.824388798,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,LIMESTONE,ME,AROOSTOOK,USA,OPEN
5226416,39.143249,-80.061793,BROADDUS HOSPITAL ASSOCIATION,PHILIPPI,WV,BARBOUR,USA,OPEN
60399588,62.108932,-145.540928,CROSS ROAD MEDICAL CENTER,GLENNALLEN,AK,VALDEZ-CORDOVA,USA,OPEN
14428603,35.695534197,-81.2911514309999,ALEXANDER HOSPITAL,HICKORY,NC,ALEXANDER,USA,OPEN
7357642,45.8091804000001,-100.8084582,MCLAUGHLIN PUBLIC HEALTH SERVICE INDIAN HEALTH CENTER,MCLAUGHLIN,SD,CORSON,USA,OPEN
11517064,40.2673700020001,-76.4620689989999,PHILHAVEN,MT GRETNA,PA,LEBANON,USA,OPEN
4099403,46.4025536880001,-117.054761293,TRI-STATE MEMORIAL HOSPITAL,CLARKSTON,WA,ASOTIN,USA,OPEN
8923124,37.5463599600001,-76.9785405169999,CUMBERLAND HOSPITAL FOR CHILDREN AND ADOLESCENTS,NEW KENT,VA,NEW KENT,USA,OPEN
3187701,35.608364975,-105.242245091,THE NEW MEXICO BEHAVIORAL HEALTH INSTITUTE AT LAS VEGAS,LAS VEGAS,NM,SAN MIGUEL,USA,OPEN
15418104,40.6127542900001,-75.529232905,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,ALLENTOWN,PA,LEHIGH,USA,OPEN
21916686,40.6746622140001,-78.252332661,TYRONE HOSPITAL,TYRONE,PA,BLAIR,USA,OPEN
13817257,40.0559995940001,-77.5372560769999,ROXBURY TREATMENT CENTER,SHIPPENSBURG,PA,FRANKLIN,USA,OPEN
14119610,40.3586117570001,-75.987926982,SURGICAL INSTITUTE OF READING,WYOMISSING,PA,BERKS,USA,OPEN
9515009,40.712044516,-80.323298436,HERITAGE VALLEY BEAVER,BEAVER,PA,BEAVER,USA,OPEN
419720,39.639728115,-75.629343535,MEADOW WOOD BEHAVIORAL HEALTH SYSTEM,NEW CASTLE,DE,NEW CASTLE,USA,OPEN
10919047,40.1809704670001,-74.885178455,FOREST HEALTH MEDICAL CENTER OF BUCKS COUNTY,LANGHORNE,PA,BUCKS,USA,OPEN
18633874,42.8924714190001,-70.8736944619999,SEABROOK EMERGENCY ROOM,SEABROOK,NH,BELKNAP,USA,OPEN
287124,35.2193621380001,-106.693207013,PRESBYTERIAN RUST MEDICAL CENTER,RIO RANCHO,NM,SANDOVAL,USA,OPEN
10619034,40.1347180130001,-75.215693077,BROOKE GLEN BEHAVIORAL HOSPITAL,FORT WASHINGTON,PA,MONTGOMERY,USA,OPEN
11716154,41.3307320010001,-80.418328999,EDGEWOOD SURGICAL HOSPITAL,TRANSFER,PA,MERCER,USA,OPEN
14717110,40.2862885750001,-76.898111391,PENNSYLVANIA PSYCHIATRIC INSTITUTE,HARRSIBURG,PA,DAUPHIN,USA,OPEN
8217740,41.2018360020001,-77.267931001,GEISINGER JERSEY SHORE HOSPITAL,JERSEY SHORE,PA,LYCOMING,USA,OPEN
14617036,40.2729975670001,-76.686928274,PENN STATE HERSHEY REHABILITATION HOSPITAL,HUMMELSTOWN,PA,DAUPHIN,USA,OPEN
15819020,40.1129395310001,-74.962706752,ROTHMAN SPECIALTY HOSPITAL,BENSALEM,PA,BUCKS,USA,OPEN
4604330,44.35944327,-69.759348415,PHOENIX HOUSE OF NEW ENGLAND - PHOENIX ACADEMY MAINE,AUGUSTA,ME,KENNEBEC,USA,OPEN
143677706,30.1121411010001,-94.16975617,THE MEDICAL CENTER OF SOUTHEAST TEXAS BEAUMONT CAMPUS,BEAUMONT,TX,JEFFERSON,USA,OPEN
5717233,39.937190243,-78.006870221,FULTON COUNTY MEDICAL CENTER,MCCONNELLSBURG,PA,FULTON,USA,OPEN
13923604,37.161954312,-76.5732262609999,MCDONALD ARMY COMMUNITY HOSPITAL,FORT EUSTIS,VA,NEWPORT NEWS,USA,OPEN
13710461,40.844183564,-73.835355088,BURKE REHABILITATION CENTER,BRONX,NY,BRONX,USA,OPEN
17111213,40.6782330440001,-73.937368335,INTERFAITH MEDICAL CENTER,BROOKLYN,NY,KINGS,USA,OPEN
23519124,40.026492832,-75.102127848,FRIENDS HOSPITAL,PHILADELPHIA,PA,PHILADELPHIA,USA,OPEN
15715301,40.156412001,-80.2790419999999,ADVANCED SURGICAL HOSPITAL,WASHINGTON,PA,WASHINGTON,USA,OPEN
20518071,40.8029710010001,-75.6150279999999,PALMERTON HOSPITAL,PALMERTON,PA,CARBON,USA,OPEN
15919468,40.216070001,-75.553404999,PHYSICIANS CARE SURGICAL HOSPITAL,ROYERSFORD,PA,MONTGOMERY,USA,OPEN
2818847,41.9465591430001,-75.5923037049999,BARNES-KASSON COUNTY HOSPITAL,SUSQUEHANNA,PA,SUSQUEHANNA,USA,OPEN
14317601,40.0622214430001,-76.3516197129999,LANCASTER REHABILITATION HOSPITAL,LANCASTER,PA,LANCASTER,USA,OPEN
17317408,39.9808450020001,-76.78103,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF YORK,YORK,PA,YORK,USA,OPEN
8318020,40.6731214660001,-75.365457125,COORDINATED HEALTH ORTHOPEDIC HOSPITAL,BETHLEHEM,PA,NORTHAMPTON,USA,OPEN
4887401,36.7255799870001,-108.216120834,SAN JUAN REGIONAL REHABILITATION HOSPITAL,FARMINGTON,NM,SAN JUAN,USA,OPEN
81333484,26.436625301,-80.12847349,PINECREST REHAB HOSPITAL,DELRAY BEACH,FL,PALM BEACH,USA,OPEN
4407514,40.919107571,-74.135400514,KILBARCHAN RESIDENTIAL TREATMENT CENTER,PATERSON,NJ,PASSAIC,USA,OPEN
1319713,39.6952702990001,-75.6610423399999,ROCKFORD CENTER,NEWARK,DE,NEW CASTLE,USA,OPEN
12363640,37.7813659240001,-90.4382447359999,PARKLAND HEALTH CENTER-FARMINGTON,FARMINGTON,MO,ST. FRANCOIS,USA,OPEN
1219720,39.70064567,-75.5763155559999,DELAWARE PSYCHIATRIC CENTER,NEW CASTLE,DE,NEW CASTLE,USA,OPEN
12463640,37.7737539830001,-90.4370935599999,SOUTHEAST MISSOURI MENTAL HEALTH CENTER,FARMINGTON,MO,ST. FRANCOIS,USA,OPEN
1419805,39.7500297440001,-75.566740406,SELECT SPECIALTY HOSPITAL OF WILMINGTON,WILMINGTON,DE,NEW CASTLE,USA,OPEN
319901,39.1536708510001,-75.484260139,DOVER BEHAVIORAL HEALTH SYSTEM,DOVER,DE,KENT,USA,OPEN
519801,39.7514638980001,-75.549661799,CHRISTIANA CARE-WILMINGTON HOSPITAL,WILMINGTON,DE,NEW CASTLE,USA,OPEN
172054801,45.841472701,-91.872068086,SPOONER HOSPITAL SYSTEM,SPOONER,WI,WASHBURN,USA,OPEN
172154166,44.7605340000001,-88.6066959999999,THEDACARE MEDICAL CENTER SHAWANO INC,SHAWANO,WI,SHAWANO,USA,OPEN
172254002,44.941339,-92.378301,WESTERN WISCONSIN HEALTH,BALDIWN,WI,SAINT CROIX,USA,OPEN
167934997,27.131449,-80.221261,CORAL SHORES BEHAVIORAL HEALTH,STUART,FL,MARTIN,USA,OPEN
178334109,26.2701740000001,-81.788584,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,NAPLES,FL,COLLIER,USA,OPEN
178432765,28.6578410000001,-81.228064,OVIEDO MEDICAL CENTER,OVIEDO,FL,SEMINOLE,USA,OPEN
174932218,30.483998,-81.6334189999999,UF HEALTH NORTH,JACKSONVILLE,FL,DUVAL,USA,OPEN
175158122,46.8842980000001,-96.788422,SANFORD TRANSPLANT CENTER,FARGO,ND,CASS,USA,OPEN
173871360,31.3559500000001,-92.437722,ALEXANDRIA VA HEALTH CARE SYSTEM,PINEVILLE,LA,RAPIDES,USA,OPEN
179519047,40.200727,-74.933701,ST MARY REHABILITATION HOSPITAL,LANGHORNE,PA,BUCKS,USA,OPEN
163770503,30.1504090820001,-92.0362093589999,LAFAYETTE-AMG SPECIALTY HOSPITAL,LAFAYETTE,LA,LAFAYETTE,USA,OPEN
175058103,46.8452189020001,-96.87577895,SANFORD MEDICAL CENTER FARGO,FARGO,ND,CASS,USA,OPEN
176289139,36.032117,-115.207116,DIGINITY HEALTH-ST.ROSE DOMINICAN BLUE DAIMOND CAMPUS,LAS VEGAS,NV,CLARK,USA,OPEN
176389149,36.2751343300001,-115.28035549,PAM REHABILITATION HOSPITAL OF CENTENNIAL HILLS,LAS VEGAS,NV,CLARK,USA,OPEN
168189011,36.072711,-115.030568,HENDERSON HOSPITAL,HENDERSON,NV,CLARK,USA,OPEN
175520422,38.9289230000001,-77.010732,WASHINGTON DC VA MEDICAL CENTER,WASHINGTON,DC,DISTRICT OF COLUMBIA,USA,OPEN
175640502,38.0298040000001,-84.506404,LEXINGTON VA MEDICAL CENTER - COOPER,LEXINGTON,KY,FAYETTE,USA,OPEN
173946545,41.707343,-86.16311,ST JOSEPH COUNTY VA HEALTH CARE CENTER,MISHAWAKA,IN,ST JOSEPH,USA,OPEN
173741075,39.064603,-84.445641,CINCINNATI VA MEDICAL CENTER - FORT THOMAS,FT THOMAS,KY,CAMPBELL,USA,OPEN
181032827,28.36614,-81.2757109999999,OLANDO VA MEDICAL CENTER,ORLANDO,FL,ORANGE,USA,OPEN
173421201,39.2896495890001,-76.624558107,BALTIMORE VA MEDICAL CENTER,BALTIMORE,MD,BALTIMORE CITY,USA,OPEN
173521218,39.3363410000001,-76.595699,LOCH RAVEN VA MEDICAL CENTER,BALTIMORE,MD,BALTIMORE CITY,USA,OPEN
181172703,36.081419,-94.160127,VETERANS HEALTH CARE SYSTEM OF THE OZARKS,FAYETTEVILLE,AR,WASHINGTON,USA,OPEN
176593702,36.7372886850001,-119.752187693,CENTRAL STAR PSYCHIATRIC HEALTH FACILITY FRESNO,FRESNO,CA,FRESNO,USA,OPEN
178592656,33.571171416,-117.701246934,"LAGUNA TREATMENT HOSPITAL, LLC",ALISO VIEJO,CA,ORANGE,USA,OPEN
168494117,37.7740387910001,-122.454030039,KENTFIELD HOSPITAL SAN FRANCISCO,SAN FRANCISCO,CA,SAN FRANCISCO,USA,OPEN
168595138,37.24902093,-121.774458226,SAN JOSE BEHAVIORAL HEALTH,SAN JOSE,CA,SANTA CLARA,USA,OPEN
168695355,37.697027732,-120.975785321,HEALTHSOUTH REHABILITATION HOSPITAL OF MODESTO,MODESTO,CA,STANISLAUS,USA,OPEN
172970065,30.0317431550001,-90.270086866,LAKE PINES HOSPITAL,KENNER,LA,JEFFERSON,USA,OPEN
174568803,40.943051,-98.357221,VA NEBRASKA-WESTERN IOWA HEALTH CARE SYSTEM,GRAND ISLAND,NE,HALL,USA,OPEN
174380220,39.732221,-104.93622,VA EASTERN COLORADO HEALTHCARE SYSTEM,DENVER,CO,DENVER,USA,OPEN
174170119,29.9631890000001,-90.084816,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,NEW ORLEANS,LA,SAINT BERNARD,USA,OPEN
168327610,35.7827737470001,-78.583921133,HOLLY HILL HOSPITAL,RALEIGH,NC,WAKE,USA,OPEN
173070119,29.9735345780001,-90.094030744,COBALT REHABILITATION HOSPITAL,NEW ORLEANS,LA,JEFFERSON,USA,OPEN
168770791,30.6472205760001,-91.139694494,ZACHARY - AMG SPECIALTY HOSPITAL,ZACHARY,LA,EAST BATON ROUGE,USA,OPEN
168975247,32.825920167,-96.8696083459999,OUR CHILDRENS HOUSE,DALLAS,TX,DALLAS,USA,OPEN
169079911,31.904574482,-106.564962759,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,EL PASO,TX,EL PASO,USA,OPEN
169177385,30.205594693,-95.453800147,HOUSTON METHODIST THE WOODLANDS HOSPITAL,THE WOODLANDS,TX,MONTGOMERY,USA,OPEN
169277384,30.2005193030001,-95.457573972,TEXAS CHILDRENS HOSPITAL THE WOODLANDS,THE WOODLANDS,TX,MONTGOMERY,USA,OPEN
169375703,32.258061705,-95.3089027729999,CHRISTUS MOTHER FRANCES HOSPITAL - SOUTH TYLER,TYLER,TX,SMITH,USA,OPEN
171078701,30.276389884,-97.733847731,DELL SETON MEDICAL CENTER AT THE UNIVERSITY OF TEXAS,AUSTIN,TX,TRAVIS,USA,OPEN
169477059,29.624146275,-95.142603858,SACRED OAK MEDICAL CENTER,HOUSTON,TX,HARRIS,USA,OPEN
168089146,36.1459360000001,-115.209097,DIGNITY HEALTH-ST. ROSE DOMINICAN SAHARA CAMPUS,LAS VEGAS,NV,CLARK,USA,OPEN
169610461,40.8465936520001,-73.838501993,NEW YORK CITY CHILDREN'S CENTER - INPATIENT,BRONX,NY,BRONX,USA,OPEN
168871270,32.5770452730001,-92.6020924919999,SERENITY SPRINGS SPECIALTY HOSPITAL,RUSTON,LA,LINCOLN,USA,OPEN
177827006,36.0094038940001,-80.4475896879999,DAVIE MEDICAL CENTER,BERMUDA RUN,NC,DAVIE,USA,OPEN
172728451,34.26075781,-78.063713706,STRATEGIC BEHAVIORAL CENTER LELAND,LELAND,NC,BEAUFORT,USA,OPEN
179027408,36.092908213,-79.817863792,WOMEN'S HOSPITAL,GREENSBORO,NC,GUILFORD,USA,OPEN
176627403,36.082795504,-79.822456152,BEHAVIORAL HEALTH HOSPITAL,GREENSBORO,NC,GUILFORD,USA,OPEN
176728339,35.3273632470001,-78.6698028879999,GOOD HOPE HOSPITAL,ERWIN,NC,HARNETT,USA,OPEN
176828211,35.1920501700001,-80.803893976,CAROLINAS MEDICAL CENTER FOR MENTAL HEALTH,CHARLOTTE,NC,MECKLENBURG,USA,OPEN
179128210,35.1188722270001,-80.871922766,STRATEGIC BEHAVIORAL CENTER CHARLOTTE,CHARLOTTE,NC,MECKLENBURG,USA,OPEN
178127610,35.782897479,-78.581798654,UNC HOSPITALS AT WAKEBROOK,RALEIGH,NC,WAKE,USA,OPEN
171439083,31.8713551020001,-90.41463576,COPIAH COUNTY MEDICAL CENTER,HAZELHURST,MS,COPIAH,USA,OPEN
178727705,36.009940376,-78.942325379,VERITAS COLLABORATIVE NORTH CAROLINA LLC,DURHAM,NC,DURHAM,USA,OPEN
178027529,35.6780341900001,-78.5614082829999,STRATEGIC BEHAVIORAL CENTER GARNER,GARNER,NC,WAKE,USA,OPEN
179749506,42.953486936,-85.6225674739999,SELECT SPECIALTY HOSPITAL - SPECTRUM HEALTH,GRAND RAPIDS,MI,KENT,USA,OPEN
179848912,42.734194517,-84.535962619,SPARROW SPECIALTY HOSPITAL,LANSING,MI,INGHAM,USA,OPEN
179968118,41.2600073500001,-96.190390282,MADONNA REHABILITATION SPECIALTY HOSPITAL OMAHA,OMAHA,NE,DOUGLAS,USA,OPEN
174845242,39.281939747,-84.367425758,ASSURANCE HEALTH CINCINNATI LLC,CINICINNATI,OH,HAMILTON,USA,OPEN
175473114,35.6022215690001,-97.5279746149999,OAKWOOD SPRINGS,OKLAHOMA CITY,OK,OKLAHOMA,USA,OPEN
176055072,46.11903664,-92.885305267,ESSENTIA HEALTH SANDSTONE,SANDSTONE,MN,PINE,USA,OPEN
180443082,40.144655739,-82.9485274419999,MOUNT CARMEL REHABILITATION HOSPITAL,WESTERVILLE,OH,DELAWARE,USA,OPEN
1555432,45.106480623,-93.256730437,MERCY HOSPITAL – UNITY CAMPUS,FRIDLEY,MN,ANOKA,USA,OPEN
5270601,30.215944237,-93.2279166169999,CHRISTUS OCHSNER ST PATRICK HOSPITAL,LAKE CHARLES,LA,CALCASIEU,USA,OPEN
75220032,38.8359557000001,-76.984984771,CHILDREN'S NATIONAL EMERGENCY DEPARTMENT AT UNITED MEDICAL CENTER,WASHINGTON,DC,DISTRICT OF COLUMBIA,USA,OPEN
7470433,30.4557091450001,-90.137591003,COVINGTON BEHAVIORAL HEALTH,COVINGTON,LA,ST. TAMMANY,USA,OPEN
14430812,33.36897079,-82.0296437549999,EAST CENTRAL REGIONAL HOSPITAL - GRACEWOOD,NORTH VIEW,GA,RICHMOND,USA,OPEN
174272114,34.7781580000001,-92.297424,EUGENE J. TOWBIN VETERAN'S HEALTHCARE CENTER,LITTLE ROCK,AR,PULASKI,USA,OPEN
18671203,32.579959934,-92.070823605,ALLEGIANCE HEALTH CENTER OF MONROE,MONROE,LA,OUACHITA,USA,OPEN
8731201,32.8347290520001,-83.6366698639999,CHILDREN'S HOSPITAL NAVICENT HEALTH,MACON,GA,BIBB,USA,OPEN
2970506,30.1977478220001,-92.0771253949999,LOUISIANA EXTENDED CARE HOSPITAL OF LAFAYETTE,LAFAYETTE,LA,LAFAYETTE,USA,OPEN
2670508,30.155832167,-91.992166147,COMPASS BEHAVIORAL CENTER,LAFAYETTE,LA,LAFAYETTE,USA,OPEN
75520032,38.825128955,-77.0131483919999,BRIDGEPOINT NATIONAL HARBOR,WASHINGTON,DC,DISTRICT OF COLUMBIA,USA,OPEN
5520678,38.5599068080001,-76.596272556,CALVERT HEALTH MEDICAL CENTER,PRINCE FREDERICK,MD,CALVERT,USA,OPEN
3600726,18.220716113,-66.049890206,HOSP GENERAL MENONITA DE CAGUAS,CAGUAS,PR,CAGUAS,PRI,OPEN
75320017,38.9411639370001,-76.980844803,HOSPITAL FOR SICK CHILDREN,WASHINGTON,DC,DISTRICT OF COLUMBIA,USA,OPEN
180930904,33.464616,-82.025447,CHARLIE NORWOOD VA MEDICAL CENTER,AUGUSTA,GA,RICHMOND,USA,OPEN
177462269,38.5736900150001,-89.9054263369999,MEMORIAL HOSPITAL EAST,SHILOH,IL,ST. CLAIR,USA,OPEN
4771913,34.464251226,-93.074932227,CHI ST. VINCENT HOT SPRINGS REHABILITATION HOSPITAL AN AFFILIATE OF HEALTHSOUTH,HOT SPRINGS,AR,GARLAND,USA,OPEN
177380233,39.91240745,-104.984073326,SCL HEALTH COMMUNITY HOSPITAL - NORTHGLENN,DENVER,CO,ADAMS,USA,OPEN
802906,41.852068188,-71.3981234949999,THE MIRIAM HOSPITAL,PROVIDENCE,RI,PROVIDENCE,USA,OPEN
