Id,Name,Address,City,County,State,Status,Latitude,Longitude,Beds,Trauma,Helipad
3846360,Franciscan St Anthony Health - Michigan City,301 W Homer St,Michigan City,Laporte,Indiana,Open,41.7068411270001,-86.900461091,150,Not Available,Y
4799503,St. Elias Specialty Hospital,4800 Cordova Street,Anchorage,Anchorage,Alaska,Open,61.176410993,-149.880115614,56,Not Available,N
7046534,Starke Hospital,102 E Culver Rd,Knox,Starke,Indiana,Open,41.287568804,-86.621997285,53,Not Available,Y
4747591,Good Samaritan Hospital,520 S 7Th St,Vincennes,Knox,Indiana,Open,38.6733129290001,-87.532093359,175,Level Iii,Y
6846032,Indiana University Health North Hospital,11700 N Meridian St,Carmel,Hamilton,Indiana,Open,39.959344478,-86.159655667,149,Not Available,Y
12444309,Summa Health Systems Akron Hospital,525 East Market Street,Akron,Summit,Ohio,Open,41.0811261860001,-81.499818706,657,Level I,Y
1657313,Douglas County Memorial Hospital,708 8Th Street,Armour,Douglas,South Dakota,Open,43.325315625,-98.345278617,11,Trh,Y
10846725,Parkview Whitley Hospital,1260 E Sr 205,Columbia City,Whitley,Indiana,Open,41.158646371,-85.4649015909999,30,Not Available,N
4246237,Franciscan St Francis Health - Indianapolis,8111 S Emerson Ave,Indianapolis,Marion,Indiana,Open,39.6487177590001,-86.079467628,485,Not Available,Y
8046222,Kindred Hospital Indianapolis,1700 W 10Th St,Indianapolis,Marion,Indiana,Open,39.781501851,-86.191449166,59,Not Available,N
4785381,Curahealth Nw Phoenix,13216 N. Plaza Del Rio Blvd,Peoria,Maricopa,Arizona,Open,33.604206945,-112.261798876,58,Not Available,N
7085203,Promise Hospital Of Phoenix,433 E. 6Th Street,Mesa,Maricopa,Arizona,Open,33.4254835780001,-111.82208245,40,Not Available,Y
1757428,Bowdle Healthcare,8001 West 5Th Street,Bowdle,Edmunds,South Dakota,Open,45.4479784850001,-99.661627435,12,Trh,N
130144648,Heartland Behavioral Healthcare,3000 Erie Sw,Massillon,Stark,Ohio,Open,40.7682356940001,-81.5078299579999,152,Not Available,N
6421502,Thomas B Finan Center,"10102 Country Club Road, Po Box 1722",Cumberland,Allegany,Maryland,Open,39.6558734610001,-78.736062453,80,Not Available,N
16615243,St Clair Memorial Hospital,1000 Bower Hill Road,Pittsburgh,Allegheny,Pennsylvania,Open,40.3780950010001,-80.066629999,328,Not Available,Y
22319335,St John Vianney Center,151 Woodbine Road,Downingtown,Chester,Pennsylvania,Open,40.0123090020001,-75.683505,50,Not Available,N
145724134,Carilion Giles Community Hospital,159 Hartley Way,Pearisburg,Giles,Virginia,Open,37.333079065,-80.713021407,25,Not Available,Y
4926003,Wheeling Hospital,1 Medical Park,Wheeling,Ohio,West Virginia,Open,40.0591186070001,-80.685007335,223,Level Ii,Y
19015238,Encompass Health Harmarville Rehabilitation Hospital,"Guys Run Road, Po Box 11460",Pittsburgh,Allegheny,Pennsylvania,Open,40.5568960000001,-79.8660649999999,202,Not Available,N
12318102,St Lukes Hospital Sacred Heart Campus,421 Chew Street,Allentown,Lehigh,Pennsylvania,Open,40.608314804,-75.468459857,215,Not Available,N
1368371,Henderson Health Care Services,1621 Front Street,Henderson,York,Nebraska,Open,40.7833479440001,-97.807545262,13,Not Available,N
19323820,Dover Emergency Room,10 Central Avenue,Dover,Strafford,New Hampshire,Open,43.1810142940001,-70.878478945,11,Not Available,N
6426155,Wetzel County Hospital,3 East Benjamin Drive,New Martinsville,Wetzel,West Virginia,Open,39.6811286350001,-80.8500326179999,58,Level Iv,Y
138577338,Kindred Rehabilitation Hospital Northeast Houston,18839 Mckay Boulevard,Humble,Harris,Texas,Open,29.992072281,-95.278958643,46,Not Available,N
5721784,Springfield Hospital Center,6655 Sykesville Road,Sykesville,Carroll,Maryland,Open,39.3861860000001,-76.961136,220,Not Available,N
5404750,Aroostook Mental Health Center Residential Treatment Facility,382 Main Street,Limestone,Aroostook,Maine,Open,46.8865379580001,-67.824388798,12,Not Available,N
5226416,Broaddus Hospital Association,1 Healthcare Drive,Philippi,Barbour,West Virginia,Open,39.143249,-80.061793,72,Not Available,N
14428603,Alexander Hospital,Po Box 2568,Hickory,Alexander,North Carolina,Open,35.695534197,-81.2911514309999,25,Not Available,N
7357642,Mclaughlin Public Health Service Indian Health Center,701 6Th Street East,Mclaughlin,Corson,South Dakota,Open,45.8091804000001,-100.8084582,12,Not Available,N
11517064,Philhaven,"283 South Butler Road, Po Box 550",Mt Gretna,Lebanon,Pennsylvania,Open,40.2673700020001,-76.4620689989999,99,Not Available,N
4099403,Tri-State Memorial Hospital,1221 Highland Avenue,Clarkston,Asotin,Washington,Open,46.4025536880001,-117.054761293,25,Level Iv,Y
8923124,Cumberland Hospital For Children And Adolescents,9407 Cumberland Road,New Kent,New Kent,Virginia,Open,37.5463599600001,-76.9785405169999,110,Not Available,N
3187701,The New Mexico Behavioral Health Institute At Las Vegas,3695 Hot Springs Boulevard,Las Vegas,San Miguel,New Mexico,Open,35.608364975,-105.242245091,121,Not Available,N
15418104,Surgical Specialty Center At Coordinated Health,1503 Cedar Crest Boulevard,Allentown,Lehigh,Pennsylvania,Open,40.6127542900001,-75.529232905,22,Not Available,N
21916686,Tyrone Hospital,187 Hospital Drive,Tyrone,Blair,Pennsylvania,Open,40.6746622140001,-78.252332661,25,Not Available,Y
13817257,Roxbury Treatment Center,601 Roxbury Road,Shippensburg,Franklin,Pennsylvania,Open,40.0559995940001,-77.5372560769999,112,Not Available,N
14119610,Surgical Institute Of Reading,2752 Century Boulevard,Wyomissing,Berks,Pennsylvania,Open,40.3586117570001,-75.987926982,15,Not Available,N
9515009,Heritage Valley Beaver,1000 Dutch Ridge Road,Beaver,Beaver,Pennsylvania,Open,40.712044516,-80.323298436,361,Not Available,Y
419720,Meadow Wood Behavioral Health System,575 S Dupont Hwy,New Castle,New Castle,Delaware,Open,39.639728115,-75.629343535,53,Not Available,N
10919047,Forest Health Medical Center Of Bucks County,280 Middletown Boulevard,Langhorne,Bucks,Pennsylvania,Open,40.1809704670001,-74.885178455,47,Not Available,N
287124,Presbyterian Rust Medical Center,2400 Unser Blvd. Se,Rio Rancho,Sandoval,New Mexico,Open,35.2193621380001,-106.693207013,199,Not Available,Y
10619034,Brooke Glen Behavioral Hospital,7170 Lafayette Avenue,Fort Washington,Montgomery,Pennsylvania,Open,40.1347180130001,-75.215693077,146,Not Available,N
11716154,Edgewood Surgical Hospital,239 Edgewood Drive Extension,Transfer,Mercer,Pennsylvania,Open,41.3307320010001,-80.418328999,10,Not Available,N
14717110,Pennsylvania Psychiatric Institute,2501 North Third Street,Harrsiburg,Dauphin,Pennsylvania,Open,40.2862885750001,-76.898111391,74,Not Available,N
8217740,Geisinger Jersey Shore Hospital,1020 Thompson Street,Jersey Shore,Lycoming,Pennsylvania,Open,41.2018360020001,-77.267931001,25,Not Available,N
14617036,Penn State Hershey Rehabilitation Hospital,1135 Old West Chocolate Avenue,Hummelstown,Dauphin,Pennsylvania,Open,40.2729975670001,-76.686928274,54,Not Available,N
15819020,Rothman Specialty Hospital,3300 Tillman Drive,Bensalem,Bucks,Pennsylvania,Open,40.1129395310001,-74.962706752,24,Not Available,N
143677706,The Medical Center Of Southeast Texas Beaumont Campus,6025 Metropolitan Drive,Beaumont,Jefferson,Texas,Open,30.1121411010001,-94.16975617,17,Not Available,N
5717233,Fulton County Medical Center,214 Peach Orchard Road,Mcconnellsburg,Fulton,Pennsylvania,Open,39.937190243,-78.006870221,21,Not Available,Y
13923604,Mcdonald Army Community Hospital,576 Jefferson Avenue,Fort Eustis,Newport News,Virginia,Open,37.161954312,-76.5732262609999,30,Not Available,N
17111213,Interfaith Medical Center,1545 Atlantic Ave,Brooklyn,Kings,New York,Open,40.6782330440001,-73.937368335,287,Not Available,N
23519124,Friends Hospital,4641 Roosevelt Boulevard,Philadelphia,Philadelphia,Pennsylvania,Open,40.026492832,-75.102127848,192,Not Available,N
15715301,Advanced Surgical Hospital,100 Trich Drive,Washington,Washington,Pennsylvania,Open,40.156412001,-80.2790419999999,14,Not Available,N
20518071,Palmerton Hospital,135 Lafayette Avenue,Palmerton,Carbon,Pennsylvania,Open,40.8029710010001,-75.6150279999999,60,Not Available,N
15919468,Physicians Care Surgical Hospital,454 Enterprise Drive,Royersford,Montgomery,Pennsylvania,Open,40.216070001,-75.553404999,12,Not Available,N
2818847,Barnes-Kasson County Hospital,2872 Turnpike Street,Susquehanna,Susquehanna,Pennsylvania,Open,41.9465591430001,-75.5923037049999,58,Not Available,N
14317601,Lancaster Rehabilitation Hospital,675 Good Drive,Lancaster,Lancaster,Pennsylvania,Open,40.0622214430001,-76.3516197129999,59,Not Available,N
17317408,Encompass Health Rehabilitation Hospital Of York,1850 Normandie Drive,York,York,Pennsylvania,Open,39.9808450020001,-76.78103,90,Not Available,N
8318020,Coordinated Health Orthopedic Hospital,2310 Highland Avenue,Bethlehem,Northampton,Pennsylvania,Open,40.6731214660001,-75.365457125,20,Not Available,N
4887401,San Juan Regional Rehabilitation Hospital,525 South Schwartz Avenue,Farmington,San Juan,New Mexico,Open,36.7255799870001,-108.216120834,18,Not Available,N
81333484,Pinecrest Rehab Hospital,5360 Linton Blvd,Delray Beach,Palm Beach,Florida,Open,26.436625301,-80.12847349,90,Not Available,Y
1319713,Rockford Center,100 Rockford Dr,Newark,New Castle,Delaware,Open,39.6952702990001,-75.6610423399999,92,Not Available,N
12363640,Parkland Health Center-Farmington,1101 West Liberty Street,Farmington,St. Francois,Missouri,Open,37.7813659240001,-90.4382447359999,130,Level Iii,Y
1219720,Delaware Psychiatric Center,1901 N Dupont Hwy,New Castle,New Castle,Delaware,Open,39.70064567,-75.5763155559999,224,Not Available,N
12463640,Southeast Missouri Mental Health Center,1010 West Columbia Street,Farmington,St. Francois,Missouri,Open,37.7737539830001,-90.4370935599999,338,Not Available,N
1419805,Select Specialty Hospital Of Wilmington,701 N Clayton St,Wilmington,New Castle,Delaware,Open,39.7500297440001,-75.566740406,35,Not Available,N
319901,Dover Behavioral Health System,725 Horsepond Rd,Dover,Kent,Delaware,Open,39.1536708510001,-75.484260139,52,Not Available,N
519801,Christiana Care-Wilmington Hospital,501 W 14Th St,Wilmington,New Castle,Delaware,Open,39.7514638980001,-75.549661799,241,Level Iii,Y
172054801,Spooner Hospital System,1280 Chandler Dr,Spooner,Washburn,Wisconsin,Open,45.841472701,-91.872068086,25,Level Iv,Y
172154166,Thedacare Medical Center Shawano Inc,100 Country Road B,Shawano,Shawano,Wisconsin,Open,44.7605340000001,-88.6066959999999,25,Level Iv,Y
172254002,Western Wisconsin Health,1100 Bergslien St,Baldiwn,Saint Croix,Wisconsin,Open,44.941339,-92.378301,25,Not Available,N
167934997,Coral Shores Behavioral Health,5995 Se Community Drive,Stuart,Martin,Florida,Open,27.131449,-80.221261,80,Not Available,N
178334109,Landmark Hospital Of Southwest Florida,1285 Creekside Blvd E,Naples,Collier,Florida,Open,26.2701740000001,-81.788584,50,Not Available,N
178432765,Oviedo Medical Center,8300 Red Bug Lake Rd,Oviedo,Seminole,Florida,Open,28.6578410000001,-81.228064,64,Not Available,Y
174932218,Uf Health North,15255 Max Leggett Parkway,Jacksonville,Duval,Florida,Open,30.483998,-81.6334189999999,92,Not Available,N
173871360,Alexandria Va Health Care System,2495 Shreveport Highway,Pineville,Rapides,Louisiana,Open,31.3559500000001,-92.437722,54,Not Available,Y
179519047,St Mary Rehabilitation Hospital,1208 Langhorne Newtown Rd,Langhorne,Bucks,Pennsylvania,Open,40.200727,-74.933701,50,Not Available,N
163770503,Lafayette-Amg Specialty Hospital,4811 Ambassador Caffery Parkway,Lafayette,Lafayette,Louisiana,Open,30.1504090820001,-92.0362093589999,18,Not Available,Y
175058103,Sanford Medical Center Fargo,5225 23Rd Ave S,Fargo,Cass,North Dakota,Open,46.8452189020001,-96.87577895,228,"Level I, Level Ii Pediatric",Y
176289139,Diginity Health-St.Rose Dominican Blue Daimond Campus,4855 Blue Diamond Road,Las Vegas,Clark,Nevada,Open,36.032117,-115.207116,8,Not Available,N
176389149,Pam Rehabilitation Hospital Of Centennial Hills,6166 N Durango Drive,Las Vegas,Clark,Nevada,Open,36.2751343300001,-115.28035549,44,Not Available,N
168189011,Henderson Hospital,1050 West Galleria Drive,Henderson,Clark,Nevada,Open,36.072711,-115.030568,166,Not Available,Y
181032827,Olando Va Medical Center,13800 Veterans Way,Orlando,Orange,Florida,Open,28.36614,-81.2757109999999,134,Not Available,Y
173421201,Baltimore Va Medical Center,10 North Greene Street,Baltimore,Baltimore City,Maryland,Open,39.2896495890001,-76.624558107,100,Not Available,N
173521218,Loch Raven Va Medical Center,3900 Loch Raven Boulevard,Baltimore,Baltimore City,Maryland,Open,39.3363410000001,-76.595699,120,Not Available,N
181172703,Veterans Health Care System Of The Ozarks,1100 North College Avenue,Fayetteville,Washington,Arkansas,Open,36.081419,-94.160127,78,Not Available,Y
176593702,Central Star Psychiatric Health Facility Fresno,4411 E. Kings Canyon Road,Fresno,Fresno,California,Open,36.7372886850001,-119.752187693,16,Not Available,N
178592656,"Laguna Treatment Hospital, Llc",24552 Pacific Park Drive,Aliso Viejo,Orange,California,Open,33.571171416,-117.701246934,93,Not Available,N
168494117,Kentfield Hospital San Francisco,450 Stanyan St.,San Francisco,San Francisco,California,Open,37.7740387910001,-122.454030039,60,Not Available,N
168595138,San Jose Behavioral Health,455 Silicon Valley Boulevard,San Jose,Santa Clara,California,Open,37.24902093,-121.774458226,80,Not Available,N
168695355,Healthsouth Rehabilitation Hospital Of Modesto,1303 Mable Ave,Modesto,Stanislaus,California,Open,37.697027732,-120.975785321,50,Not Available,N
172970065,Lake Pines Hospital,3639 Loyola Ave,Kenner,Jefferson,Louisiana,Open,30.0317431550001,-90.270086866,36,Not Available,N
174170119,Southeast Louisiana Veterans Health Care System,2400 Canal Street,New Orleans,Saint Bernard,Louisiana,Open,29.9631890000001,-90.084816,200,Not Available,N
168327610,Holly Hill Hospital,3019 Falstaff Rd,Raleigh,Wake,North Carolina,Open,35.7827737470001,-78.583921133,285,Not Available,N
168770791,Zachary - Amg Specialty Hospital,4601 Mchugh Road,Zachary,East Baton Rouge,Louisiana,Open,30.6472205760001,-91.139694494,16,Not Available,Y
168975247,Our Childrens House,1340 Empire Central Drive,Dallas,Dallas,Texas,Open,32.825920167,-96.8696083459999,39,Not Available,N
169079911,The Hospitals Of Providence Transmountain Campus,2000 Transmountain Rd,El Paso,El Paso,Texas,Open,31.904574482,-106.564962759,106,Level Iv,Y
169177385,Houston Methodist The Woodlands Hospital,17201 I-45 South,The Woodlands,Montgomery,Texas,Open,30.205594693,-95.453800147,139,Not Available,Y
169277384,Texas Childrens Hospital The Woodlands,17600 Interstate 45 South,The Woodlands,Montgomery,Texas,Open,30.2005193030001,-95.457573972,60,Not Available,Y
169375703,Christus Mother Frances Hospital - South Tyler,8389 S Broadway Avenue,Tyler,Smith,Texas,Open,32.258061705,-95.3089027729999,8,Not Available,N
171078701,Dell Seton Medical Center At The University Of Texas,1500 Red River Street,Austin,Travis,Texas,Open,30.276389884,-97.733847731,195,Level I,Y
169477059,Sacred Oak Medical Center,11500 Space Center Blvd,Houston,Harris,Texas,Open,29.624146275,-95.142603858,20,Not Available,N
168089146,Dignity Health-St. Rose Dominican Sahara Campus,4980 W. Sahara Avenue Las Vegas,Las Vegas,Clark,Nevada,Open,36.1459360000001,-115.209097,8,Not Available,N
168871270,Serenity Springs Specialty Hospital,1495 Frazier Road,Ruston,Lincoln,Louisiana,Open,32.5770452730001,-92.6020924919999,18,Not Available,N
177827006,Davie Medical Center,Medical Center Blvd,Bermuda Run,Davie,North Carolina,Open,36.0094038940001,-80.4475896879999,50,Not Available,N
172728451,Strategic Behavioral Center Leland,2050 Mercantile Drive,Leland,Beaufort,North Carolina,Open,34.26075781,-78.063713706,112,Not Available,N
179027408,Women'S Hospital,801 Green Valley Road,Greensboro,Guilford,North Carolina,Open,36.092908213,-79.817863792,134,Not Available,N
176627403,Behavioral Health Hospital,700 Walter Reed Drive,Greensboro,Guilford,North Carolina,Open,36.082795504,-79.822456152,80,Not Available,N
176728339,Good Hope Hospital,P.O. Box 639,Erwin,Harnett,North Carolina,Open,35.3273632470001,-78.6698028879999,16,Not Available,N
176828211,Carolinas Medical Center For Mental Health,501 Billingsley Rd,Charlotte,Mecklenburg,North Carolina,Open,35.1920501700001,-80.803893976,132,Not Available,N
179128210,Strategic Behavioral Center Charlotte,1715 Sharon Road West,Charlotte,Mecklenburg,North Carolina,Open,35.1188722270001,-80.871922766,60,Not Available,N
171439083,Copiah County Medical Center,27190 Hwy 28,Hazelhurst,Copiah,Mississippi,Open,31.8713551020001,-90.41463576,25,Level Iv,Y
178727705,Veritas Collaborative North Carolina Llc,615 Douglas Street,Durham,Durham,North Carolina,Open,36.009940376,-78.942325379,50,Not Available,N
178027529,Strategic Behavioral Center Garner,3200 Waterfield Road,Garner,Wake,North Carolina,Open,35.6780341900001,-78.5614082829999,56,Not Available,N
179749506,Select Specialty Hospital - Spectrum Health,"1840 Wealthy Street Se, 5Th Floor",Grand Rapids,Kent,Michigan,Open,42.953486936,-85.6225674739999,36,Not Available,Y
179848912,Sparrow Specialty Hospital,"1215 E Michigan Avenue, 8W",Lansing,Ingham,Michigan,Open,42.734194517,-84.535962619,30,Not Available,Y
179968118,Madonna Rehabilitation Specialty Hospital Omaha,17500 Burke Street,Omaha,Douglas,Nebraska,Open,41.2600073500001,-96.190390282,100,Not Available,N
174845242,Assurance Health Cincinnati Llc,11690 Grooms Road,Cinicinnati,Hamilton,Ohio,Open,39.281939747,-84.367425758,42,Not Available,N
175473114,Oakwood Springs,13101 Memorial Springs Ct,Oklahoma City,Oklahoma,Oklahoma,Open,35.6022215690001,-97.5279746149999,72,Not Available,N
176055072,Essentia Health Sandstone,705 Lundorff Drive South,Sandstone,Pine,Minnesota,Open,46.11903664,-92.885305267,30,Level Iv,Y
180443082,Mount Carmel Rehabilitation Hospital,597 Executive Campus Dr,Westerville,Delaware,Ohio,Open,40.144655739,-82.9485274419999,60,Not Available,N
1555432,Mercy Hospital – Unity Campus,550 Osborne Rd,Fridley,Anoka,Minnesota,Open,45.106480623,-93.256730437,275,Not Available,N
5270601,Christus Ochsner St Patrick Hospital,524 Dr. Michael Debakey Drive,Lake Charles,Calcasieu,Louisiana,Open,30.215944237,-93.2279166169999,228,Not Available,Y
75220032,Children'S National Emergency Department At United Medical Center,"1310 Southern Avenue, Se",Washington,District of Columbia,District of Columbia,Open,38.8359557000001,-76.984984771,234,Not Available,Y
7470433,Covington Behavioral Health,201 Greenbriar Blvd,Covington,St. Tammany,Louisiana,Open,30.4557091450001,-90.137591003,40,Not Available,N
174272114,Eugene J. Towbin Veteran'S Healthcare Center,2200 Fort Roots Drive North,Little Rock,Pulaski,Arkansas,Open,34.7781580000001,-92.297424,256,Not Available,N
18671203,Allegiance Health Center Of Monroe,3421 Medical Park Dr,Monroe,Ouachita,Louisiana,Open,32.579959934,-92.070823605,28,Not Available,N
8731201,Children'S Hospital Navicent Health,888 Pine Street,Macon,Bibb,Georgia,Open,32.8347290520001,-83.6366698639999,112,Not Available,Y
2970506,Louisiana Extended Care Hospital Of Lafayette,2810 Ambasssador Caffery Parkway,Lafayette,Lafayette,Louisiana,Open,30.1977478220001,-92.0771253949999,142,Not Available,Y
2670508,Compass Behavioral Center,312 Youngsville Hwy,Lafayette,Lafayette,Louisiana,Open,30.155832167,-91.992166147,16,Not Available,N
75520032,Bridgepoint National Harbor,"4601 Martin Luther King Jr. Avenue, Sw",Washington,District of Columbia,District of Columbia,Open,38.825128955,-77.0131483919999,82,Not Available,N
5520678,Calvert Health Medical Center,100 Hospital Road,Prince Frederick,Calvert,Maryland,Open,38.5599068080001,-76.596272556,76,Not Available,Y
75320017,Hospital For Sick Children,"1731 Bunker Hill Road, Ne",Washington,District of Columbia,District of Columbia,Open,38.9411639370001,-76.980844803,130,Not Available,N
177462269,Memorial Hospital East,1404 Cross St,Shiloh,St. Clair,Illinois,Open,38.5736900150001,-89.9054263369999,94,Not Available,Y
4771913,Chi St. Vincent Hot Springs Rehabilitation Hospital An Affiliate Of Healthsouth,1636 Higdon Ferry Road,Hot Springs,Garland,Arkansas,Open,34.464251226,-93.074932227,40,Not Available,N
177380233,Scl Health Community Hospital - Northglenn,11900 Grant Street,Denver,Adams,Colorado,Open,39.91240745,-104.984073326,8,Not Available,N
802906,The Miriam Hospital,164 Summit Ave,Providence,Providence,Rhode Island,Open,41.852068188,-71.3981234949999,247,Not Available,N
102840,Newport Hospital,11 Friendship Street,Newport,Newport,Rhode Island,Open,41.4971391230001,-71.306048988,129,Not Available,N
7802120,New England Baptist Hospital,125 Parker Hill Avenue,Boston,Suffolk,Massachusetts,Open,42.3297000000001,-71.1077,118,Not Available,N
167854311,Willow Creek Behavioral Health,1351 Ontario Rd,Green Bay,Brown,Wisconsin,Open,44.4762091430001,-87.92416131,72,Not Available,N
170014901,Elmira Psychiatric Center,100 Washington Street,Elmira,Chemung,New York,Open,42.0916112720001,-76.795049713,80,Not Available,Y
7601830,Holy Family Hosp @ Merrimack,140 Lincoln Avenue,Haverhill,Essex,Massachusetts,Open,42.7653,-71.0448,122,Not Available,Y
7702114,Massachusetts General Hospital,55 Fruit Street,Boston,Suffolk,Massachusetts,Open,42.3626,-71.0692999999999,1035,"Level I, Level I Pediatric",Y
177180020,Scl Health Community Hospital- Westminster,6500 West 104Th Ave,Westminster,Adams,Colorado,Open,39.8876372730001,-105.068197962,8,Not Available,N
5646953,"Va Medical Center - Marion, In",1700 E 38Th St,Marion,Grant,Indiana,Open,40.520461504,-85.638268405,225,Not Available,N
174689511,Reno Behavioral Healthcare Hospital,6940 Sierra Center Parkway,Reno,Washoe,Nevada,Open,39.46389,-119.776027,124,Not Available,N
6457523,Community Memorial Hospital,809 Jackson Street,Burke,Gregory,South Dakota,Open,43.1820931610001,-99.2940097919999,16,Trh,N
126144308,Akron Children'S Hospital,214 W Bowery St,Akron,Summit,Ohio,Open,41.079322093,-81.525285347,297,Level Ii Pediatric,Y
3450441,Franklin General Hospital,"1720 Central Avenue East, Po Box 417",Hampton,Franklin,Iowa,Open,42.743562556,-93.185579575,25,Level Iv,Y
985206,Banner Baywood Medical Center,6644 E. Baywood Ave.,Mesa,Maricopa,Arizona,Open,33.411005403,-111.687999613,340,Level Iii,Y
702905,Women & Infants Hospital Of Rhode Island,101 Dudley Street,Providence,Providence,Rhode Island,Open,41.8108773320001,-71.41220076,167,Not Available,N
1202915,Emma Pendleton Bradley Hospital,1011 Veterans Memorial Pkwy,East Providence,Providence,Rhode Island,Open,41.792448101,-71.367270401,70,Not Available,N
1002903,Rhode Island Hospital,593 Eddy Street,Providence,Providence,Rhode Island,Open,41.811881079,-71.409129255,719,Level I,Y
1402906,Butler Hospital,345 Blackstone Blvd,Providence,Providence,Rhode Island,Open,41.8426472620001,-71.380085504,143,Not Available,N
2002908,Roger Williams Medical Center,825 Chalkstone Ave,Providence,Providence,Rhode Island,Open,41.8348386860001,-71.4353896379999,220,Not Available,N
1902904,Our Lady Of Fatima Hospital,200 High Service Avenue,North Providence,Providence,Rhode Island,Open,41.855294771,-71.4592404759999,312,Not Available,N
902920,Eleanor Slater Hospital,111 Howard Avanue,Cranston,Providence,Rhode Island,Open,41.7447051550001,-71.4632247169999,495,Not Available,N
302860,Memorial Hospital Of Rhode Island,111 Brewster Street,Pawtucket,Providence,Rhode Island,Open,41.8699220010001,-71.376456445,294,Not Available,N
1802886,Kent County Memorial Hospital,455 Toll Gate Road,Warwick,Kent,Rhode Island,Open,41.7052480850001,-71.478235836,359,Not Available,Y
1702896,Rehabilitation Hospital Of Rhode Island,116 Eddie Dowling Highway,North Smithfield,Providence,Rhode Island,Open,41.9815782590001,-71.512843913,40,Not Available,N
602895,Landmark Medical Center,115 Cass Ave,Woonsocket,Providence,Rhode Island,Open,42.0046119030001,-71.495803334,214,Not Available,Y
402879,South County Health,100 Kenyon Ave,Wakefield,Washington,Rhode Island,Open,41.431078649,-71.4964111,100,Not Available,N
3531513,Appling Healthcare System,163 East Tollison Street,Baxley,Appling,Georgia,Open,31.769310725,-82.3488493199999,49,Level Iv,Y
17251455,Manning Regional Healthcare,1550 6Th Street,Manning,Carroll,Iowa,Open,41.9045421970001,-95.075554217,17,Level Iv,Y
173319805,Wilmington Va Medical Center,1601 Kirkwood Highway,Wilmington,New Castle,Delaware,Open,39.740166,-75.606352,62,Not Available,N
5124523,Bedford Memorial Hospital,1613 Oakwood Street,Bedford,Bedford City,Virginia,Open,37.3514028980001,-79.517518493,50,Not Available,Y
1753916,Beaver Dam Com Hsptl,707 S University Ave,Beaver Dam,Dodge,Wisconsin,Open,43.4484329490001,-88.826118111,125,Not Available,Y
168275246,Baylor University Medical Center,3500 Gaston Avenue,Dallas,Dallas,Texas,Open,32.789585163,-96.780272645,940,Level I,Y
167795482,Adventist Health Ukiah Valley,275 Hospital Drive,Ukiah,Mendocino,California,Open,39.152905893,-123.202808344,67,Not Available,Y
177702254,Boston Children'S,9 Hope Avenue,Waltham,Middlesex,Massachusetts,Open,42.3691240000001,-71.249607,11,Not Available,N
172435046,St Vincents Chilton,2030 Lay Dam Road,Clanton,Chilton,Alabama,Open,32.8802860000001,-86.62279,26,Not Available,Y
172546214,Assurance Psychiatric Hospital,900 North High School Road,Indianapolis,Madison,Indiana,Open,39.7775280000001,-86.273313,23,Not Available,N
2937203,Select Specialty Hospital - Nashville,"2000 Hayes Street, Suite 500",Nashville,Davidson,Tennessee,Open,36.1527654590001,-86.801163257,70,Not Available,Y
178959701,Acadia Montana,55 Basin Creek Road,Butte,Silver Bow,Montana,Open,45.9332820000001,-112.510929,108,Not Available,N
47578224,Pam Specialty Hospital Of San Antonio,"7400 Barlite Boulevard, 2Nd Floor",San Antonio,Bexar,Texas,Open,29.3533583540001,-98.545391987,26,Not Available,Y
102640475,Baptist Health Richmond,801 Eastern Bypass,Richmond,Madison,Kentucky,Open,37.7309230120001,-84.2923692799999,105,Not Available,Y
51077478,First Surgical Hospital - Sugarland,"1211 Highway 6 South, Suite 70",Sugar Land,Fort Bend,Texas,Open,29.605255685,-95.636175258,6,Not Available,N
127744621,"Ten Lakes Center, Llc","819 North First Street, 3Rd Floor",Dennison,Tuscarawas,Ohio,Open,40.401256862,-81.336345481,16,Not Available,Y
80476028,Baylor Emergency Medical Center,"12500 South Freeway, Suite 100",Burleson,Tarrant,Texas,Open,32.5754240750001,-97.321185717,8,Not Available,N
156346805,Vibra Hospital Of Fort Wayne,"2200 Randallia Drive, 5Th Floor",Fort Wayne,Allen,Indiana,Open,41.096171462,-85.110219027,48,Not Available,Y
54075711,Ut Health East Texas Long Term Care,"1000 South Beckham Avenue, 5Th Floor",Tyler,Smith,Texas,Open,32.3383556800001,-95.291036881,36,Not Available,Y
54275701,Tyler Continue Care Hospital,"800 East Dawson, 4Th Floor",Tyler,Smith,Texas,Open,32.342627431,-95.290850021,51,Not Available,Y
58975218,Kindred Hospital - White Rock,"9440 Poppy Drive, 5Th Floor South",Dallas,Dallas,Texas,Open,32.834486623,-96.705837673,25,Not Available,N
74675042,Select Specialty Hospital - Dallas (Garland),"2300 Marie Curie, 3W & 3E Floors",Garland,Dallas,Texas,Open,32.9193426690001,-96.661377454,40,Not Available,Y
75076208,Horizon Medical Center Of Denton,"2813 South Mayhill Road, 2Nd Floor",Denton,Denton,Texas,Open,33.1741468280001,-97.086748052,13,Not Available,N
14867214,Select Specialty Hospital Wichita,"929 North St Francis, 5Th & 6Th Floors",Wichita,Sedgwick,Kansas,Open,37.699470563,-97.331306223,60,Not Available,Y
